time,movement
0.0,0.07450712295168489
0.1001669449081803,-0.0207396451756777
0.2003338898163606,0.09715328071510387
0.3005008347245409,0.22845447846120379
0.4006677796327212,-0.035123006208500396
0.5008347245409015,-0.03512054354237708
0.6010016694490818,0.23688192232610872
0.7011686143572621,0.11511520937293632
0.8013355592654424,-0.07042115789024281
0.9015025041736228,0.0813840065378947
1.001669449081803,-0.06951265392186934
1.1018363939899833,-0.06985946303553853
1.2020033388981637,0.03629434073490512
1.302170283806344,-0.2869920366986697
1.4023372287145242,-0.2587376748769549
1.5025041736227045,-0.0843431293861459
1.6026711185308848,-0.15192466805016355
1.7028380634390652,0.04713709988929108
1.8030050083472455,-0.13620361132818162
1.9031719532554257,-0.21184555520029372
2.003338898163606,0.2198473153382331
2.1035058430717863,-0.033866445072980346
2.2036727879799667,0.010129230703188575
2.303839732888147,-0.21371222793201852
2.4040066777963274,-0.0816574086787774
2.5041736227045077,0.016638388456479913
2.604340567612688,-0.1726490366133454
2.704507512520868,0.05635470275185079
2.8046744574290483,-0.09009580348782074
2.9048414023372287,-0.043754062468991516
3.005008347245409,-0.09025599183440954
3.1051752921535893,0.27784172767634063
3.2053422370617697,-0.002024583710690088
3.30550918196995,-0.15865663934338506
3.4056761268781304,0.12338173681547834
3.5058430717863107,-0.18312654749565332
3.606010016694491,0.03132953925071331
3.7061769616026714,-0.2939505185819663
3.8063439065108513,-0.19922790733476456
3.9065108514190316,0.029529185380368528
4.006677796327212,0.11076998699931156
4.106844741235393,0.025705242178495572
4.207011686143573,-0.01734724235823608
4.307178631051753,-0.04516555433839332
4.407345575959933,-0.2217782985551141
4.507512520868113,-0.1079766312592063
4.607679465776294,-0.06909581564396812
4.707846410684474,0.15856833393283734
4.808013355592655,0.05154274343526921
4.908180300500835,-0.2644560233044101
5.008347245409015,0.04861259540921925
5.108514190317195,-0.05776234206244748
5.208681135225376,-0.1015383000458938
5.308848080133556,0.09175144332613018
5.409015025041736,0.15464992837439265
5.509181969949917,0.13969201786742977
5.609348914858097,-0.12588262848339576
5.709515859766277,-0.04638185637768218
5.809682804674457,0.049689514710534594
5.909849749582638,0.14633176906835388
6.010016694490818,-0.07187613567679349
6.110183639398999,-0.027848846499572567
6.210350584307179,-0.16595024610090423
6.3105175292153595,-0.1794309936121006
6.410684474123539,0.1218788733591297
6.510851419031719,0.20343600428562345
6.6110183639399,-0.010801518237050077
6.71118530884808,0.15052993468380363
6.811352253756261,0.05424540375714512
6.911519198664441,-0.09676796319076864
7.011686143572621,0.05420934082626209
7.111853088480801,0.23070548496989537
7.212020033388982,-0.005373905866492731
7.312186978297162,0.2346965483721009
7.412353923205343,-0.39296176561346163
7.512520868113523,0.12328537565628357
7.612687813021703,0.013057060235725683
7.712854757929883,-0.04485110256988012
7.813021702838063,0.013764116480325344
7.913188647746244,-0.2981353371901339
8.013355592654424,-0.03295078317562679
8.113522537562604,0.05356688572676196
8.213689482470786,0.2216841067112274
8.313856427378965,-0.0777405327410471
8.414023372287145,-0.12127404043397813
8.514190317195325,-0.07526355653768048
8.614357262103505,0.13731031765531113
8.714524207011687,0.049312666448952665
8.814691151919867,-0.07946403056505581
8.914858096828047,0.0769901149670034
9.015025041736227,0.014561632402206058
9.115191986644408,0.14529674857993338
9.215358931552588,-0.10530796408160285
9.315525876460768,-0.04914932198966523
9.415692821368948,-0.05881622296982364
9.51585976627713,-0.2195272422198178
9.61602671118531,0.04441804155968641
9.71619365609349,0.0391582908269834
9.81636060100167,0.0007670184963691335
9.91652754590985,-0.03518807000627203
10.01669449081803,-0.21230561130756212
10.11686143572621,-0.06309679841480385
10.21702838063439,-0.05140717747901542
10.31719532554257,-0.12034159038324282
10.417362270450752,-0.02419285674990137
10.517529215358932,0.060607628522180754
10.617696160267112,0.2829278851815795
10.717863105175292,0.026186671924775844
10.818030050083472,0.038632558608414656
10.918196994991654,-0.011166887364925082
11.018363939899833,-0.2878156822948562
11.118530884808013,-0.003977081317382531
11.218697829716193,0.009034531491153965
11.318864774624375,0.36948631687279293
11.419031719532555,-0.02885414471716838
11.519198664440735,0.04523210135004187
